2.6202, 59.9, 8.15, 0.14211
2.6208, 59.85, 8.15, 0.14132
2.622, 59.8, 8.15, 0.13955
2.6228, 59.75, 8.15, 0.13844
2.6236, 59.7, 8.15, 0.13765
2.6243, 59.65, 8.15, 0.13683
2.6248, 59.6, 8.15, 0.13638
2.6255, 59.55, 8.15, 0.13527
2.6263, 59.5, 8.15, 0.13445
2.627, 59.45, 8.15, 0.13333
2.6277, 59.4, 8.15, 0.13184
2.6281, 59.35, 8.15, 0.13136
2.6287, 59.3, 8.15, 0.13056
2.6294, 59.25, 8.15, 0.12875
2.6297, 59.2, 8.15, 0.12826
2.6303, 59.15, 8.15, 0.12676
2.6306, 59.1, 8.15, 0.12662
2.6312, 59.05, 8.15, 0.12479
2.6812, 58.5, 8.15, 0.12732
2.6835, 58.45, 8.15, 0.12777
2.6836, 59.65, 8.2, 0.13996
2.6851, 59.55, 8.2, 0.13834
2.6859, 59.5, 8.2, 0.13788
2.6867, 59.45, 8.2, 0.13744
2.6875, 59.4, 8.2, 0.13628
2.6882, 59.35, 8.2, 0.13516
2.689, 59.3, 8.2, 0.13402
2.6894, 59.25, 8.2, 0.1335
2.6901, 59.2, 8.2, 0.13236
2.6908, 59.15, 8.2, 0.13122
2.6915, 59.1, 8.2, 0.13008
2.6918, 59.05, 8.2, 0.1296
2.6966, 58.2, 8.2, 0.1261
2.7467, 58.3, 8.2, 0.12645
2.7468, 59.4, 8.25, 0.14038
2.7473, 59.35, 8.25, 0.13924
2.7481, 59.3, 8.25, 0.1388
2.749, 59.25, 8.25, 0.13832
2.7497, 59.2, 8.25, 0.13718
2.7505, 59.15, 8.25, 0.13604
2.7513, 59.1, 8.25, 0.13488
2.752, 59.05, 8.25, 0.13372
2.7584, 58.4, 8.25, 0.13323
2.7586, 58.35, 8.25, 0.13311
2.7591, 58.3, 8.25, 0.13124
2.7593, 58.25, 8.25, 0.13009
2.7594, 58.2, 8.25, 0.12962
2.7596, 58.15, 8.25, 0.12842
2.7597, 58.1, 8.25, 0.12725
2.7598, 58.05, 8.25, 0.12641
2.7599, 58, 8.25, 0.12522
2.76, 57.95, 8.25, 0.12516
2.81, 59.15, 8.3, 0.14086
2.8103, 59.1, 8.3, 0.13971
